:START_ID,:END_ID,:TYPE
60720,34165,INVOLVED_IN
60721,34166,INVOLVED_IN
60722,34167,INVOLVED_IN
60723,34168,INVOLVED_IN
60724,34169,INVOLVED_IN
60725,34199,INVOLVED_IN
60726,34225,INVOLVED_IN
60727,34226,INVOLVED_IN
60728,34285,INVOLVED_IN
60729,34286,INVOLVED_IN
60730,34287,INVOLVED_IN
60731,34288,INVOLVED_IN
60732,34324,INVOLVED_IN
60733,34325,INVOLVED_IN
60734,34326,INVOLVED_IN
60735,34328,INVOLVED_IN
60736,34329,INVOLVED_IN
60737,34334,INVOLVED_IN
60738,34335,INVOLVED_IN
60739,34357,INVOLVED_IN
60740,34385,INVOLVED_IN
60743,34431,INVOLVED_IN
60744,34432,INVOLVED_IN
60745,34433,INVOLVED_IN
60746,34454,INVOLVED_IN
60747,34455,INVOLVED_IN
60748,34456,INVOLVED_IN
60749,34457,INVOLVED_IN
60750,34479,INVOLVED_IN
60751,34480,INVOLVED_IN
60752,34481,INVOLVED_IN
60753,34495,INVOLVED_IN
60754,34496,INVOLVED_IN
60755,34514,INVOLVED_IN
60756,34515,INVOLVED_IN
60757,34516,INVOLVED_IN
60758,34517,INVOLVED_IN
60759,34518,INVOLVED_IN
60760,34519,INVOLVED_IN
60761,34550,INVOLVED_IN
60762,34578,INVOLVED_IN
60763,34579,INVOLVED_IN
60764,34580,INVOLVED_IN
60765,34581,INVOLVED_IN
60766,34582,INVOLVED_IN
60767,34628,INVOLVED_IN
60768,34629,INVOLVED_IN
60769,34630,INVOLVED_IN
60770,34631,INVOLVED_IN
60771,34710,INVOLVED_IN
60772,34711,INVOLVED_IN
60773,34712,INVOLVED_IN
60774,34713,INVOLVED_IN
60775,34714,INVOLVED_IN
60776,34715,INVOLVED_IN
60777,34716,INVOLVED_IN
60778,34717,INVOLVED_IN
60779,34718,INVOLVED_IN
60780,34719,INVOLVED_IN
60781,34755,INVOLVED_IN
60782,34756,INVOLVED_IN
60783,34757,INVOLVED_IN
60784,34758,INVOLVED_IN
60785,34759,INVOLVED_IN
60786,34760,INVOLVED_IN
60787,34761,INVOLVED_IN
60788,34785,INVOLVED_IN
60789,34862,INVOLVED_IN
60790,34863,INVOLVED_IN
60791,34864,INVOLVED_IN
60792,34878,INVOLVED_IN
60793,34896,INVOLVED_IN
60794,34912,INVOLVED_IN
60795,34913,INVOLVED_IN
60796,34921,INVOLVED_IN
60797,34936,INVOLVED_IN
60798,34937,INVOLVED_IN
60799,34954,INVOLVED_IN
60800,34955,INVOLVED_IN
60801,34970,INVOLVED_IN
60802,34983,INVOLVED_IN
60803,34993,INVOLVED_IN
60804,34994,INVOLVED_IN
60805,35069,INVOLVED_IN
60806,35076,INVOLVED_IN
60807,35118,INVOLVED_IN
60808,35150,INVOLVED_IN
60809,35159,INVOLVED_IN
60810,35160,INVOLVED_IN
60811,35183,INVOLVED_IN
60812,35204,INVOLVED_IN
60813,35207,INVOLVED_IN
60814,35212,INVOLVED_IN
60815,35227,INVOLVED_IN
60816,35261,INVOLVED_IN
60817,35262,INVOLVED_IN
60818,35310,INVOLVED_IN
60819,35341,INVOLVED_IN
60820,35342,INVOLVED_IN
60821,35369,INVOLVED_IN
60822,35382,INVOLVED_IN
60823,35383,INVOLVED_IN
60824,35384,INVOLVED_IN
60825,35438,INVOLVED_IN
60826,35528,INVOLVED_IN
60827,35529,INVOLVED_IN
60828,35530,INVOLVED_IN
60830,35565,INVOLVED_IN
60831,35575,INVOLVED_IN
60832,35609,INVOLVED_IN
60833,35625,INVOLVED_IN
60834,35640,INVOLVED_IN
60835,35705,INVOLVED_IN
60836,35706,INVOLVED_IN
60837,35707,INVOLVED_IN
60838,35743,INVOLVED_IN
60839,35763,INVOLVED_IN
60840,35772,INVOLVED_IN
60841,35776,INVOLVED_IN
60842,35777,INVOLVED_IN
60843,35814,INVOLVED_IN
60845,35815,INVOLVED_IN
60846,35837,INVOLVED_IN
60847,35838,INVOLVED_IN
60848,35862,INVOLVED_IN
60849,35910,INVOLVED_IN
60850,35911,INVOLVED_IN
60851,35912,INVOLVED_IN
60852,35942,INVOLVED_IN
60853,35943,INVOLVED_IN
60854,35944,INVOLVED_IN
60855,35954,INVOLVED_IN
60856,35981,INVOLVED_IN
60857,36004,INVOLVED_IN
60858,36005,INVOLVED_IN
60859,36026,INVOLVED_IN
60860,36042,INVOLVED_IN
60861,36054,INVOLVED_IN
60862,36059,INVOLVED_IN
60863,36145,INVOLVED_IN
60864,36168,INVOLVED_IN
60865,36174,INVOLVED_IN
60866,36175,INVOLVED_IN
60867,36213,INVOLVED_IN
60868,36226,INVOLVED_IN
60869,36227,INVOLVED_IN
60870,36228,INVOLVED_IN
60871,36240,INVOLVED_IN
60872,36264,INVOLVED_IN
60873,36274,INVOLVED_IN
60874,36275,INVOLVED_IN
60875,36288,INVOLVED_IN
60876,36296,INVOLVED_IN
60877,36304,INVOLVED_IN
60878,36305,INVOLVED_IN
60879,36319,INVOLVED_IN
60880,36330,INVOLVED_IN
60881,36344,INVOLVED_IN
60882,36345,INVOLVED_IN
60883,36368,INVOLVED_IN
60884,36372,INVOLVED_IN
60885,36373,INVOLVED_IN
60886,36378,INVOLVED_IN
60887,36389,INVOLVED_IN
60888,36390,INVOLVED_IN
60889,36410,INVOLVED_IN
60890,36411,INVOLVED_IN
60891,36412,INVOLVED_IN
60892,36413,INVOLVED_IN
60893,36414,INVOLVED_IN
60894,36426,INVOLVED_IN
60895,36427,INVOLVED_IN
60896,36428,INVOLVED_IN
60897,36429,INVOLVED_IN
60898,36440,INVOLVED_IN
60899,36441,INVOLVED_IN
60900,36442,INVOLVED_IN
60901,36449,INVOLVED_IN
60902,36450,INVOLVED_IN
60903,36451,INVOLVED_IN
60904,36452,INVOLVED_IN
60905,36453,INVOLVED_IN
60906,36467,INVOLVED_IN
60907,36518,INVOLVED_IN
60908,36519,INVOLVED_IN
60909,36520,INVOLVED_IN
60910,36592,INVOLVED_IN
60911,36593,INVOLVED_IN
60912,36594,INVOLVED_IN
60913,36595,INVOLVED_IN
60914,36608,INVOLVED_IN
60915,36622,INVOLVED_IN
60916,36623,INVOLVED_IN
60917,36624,INVOLVED_IN
60918,36625,INVOLVED_IN
60919,36644,INVOLVED_IN
60920,36645,INVOLVED_IN
60921,36646,INVOLVED_IN
60922,36700,INVOLVED_IN
60923,36701,INVOLVED_IN
60924,36744,INVOLVED_IN
60925,36745,INVOLVED_IN
60926,36746,INVOLVED_IN
60927,36747,INVOLVED_IN
60928,36788,INVOLVED_IN
60929,36789,INVOLVED_IN
60930,36790,INVOLVED_IN
60931,36791,INVOLVED_IN
60932,36819,INVOLVED_IN
60933,36870,INVOLVED_IN
60934,36871,INVOLVED_IN
60936,36872,INVOLVED_IN
60937,36902,INVOLVED_IN
60938,36903,INVOLVED_IN
60939,36919,INVOLVED_IN
60940,36920,INVOLVED_IN
60941,36956,INVOLVED_IN
60942,36957,INVOLVED_IN
60943,36958,INVOLVED_IN
60944,36997,INVOLVED_IN
60945,37003,INVOLVED_IN
60946,37016,INVOLVED_IN
60947,37017,INVOLVED_IN
60948,37036,INVOLVED_IN
60949,37037,INVOLVED_IN
60950,37049,INVOLVED_IN
60951,37078,INVOLVED_IN
60952,37079,INVOLVED_IN
60953,37121,INVOLVED_IN
60954,37133,INVOLVED_IN
60955,37199,INVOLVED_IN
60956,37200,INVOLVED_IN
60957,37201,INVOLVED_IN
60958,37202,INVOLVED_IN
60959,37203,INVOLVED_IN
60960,37204,INVOLVED_IN
60961,37205,INVOLVED_IN
60962,37206,INVOLVED_IN
60963,37207,INVOLVED_IN
60964,37253,INVOLVED_IN
60965,37277,INVOLVED_IN
60966,37278,INVOLVED_IN
60967,37310,INVOLVED_IN
60968,37311,INVOLVED_IN
60969,37377,INVOLVED_IN
60970,37400,INVOLVED_IN
60971,37401,INVOLVED_IN
60972,37402,INVOLVED_IN
60973,37433,INVOLVED_IN
60974,37434,INVOLVED_IN
60975,37493,INVOLVED_IN
60976,37494,INVOLVED_IN
60977,37495,INVOLVED_IN
60978,37496,INVOLVED_IN
60979,37559,INVOLVED_IN
60980,37560,INVOLVED_IN
60981,37561,INVOLVED_IN
60982,37562,INVOLVED_IN
60983,37632,INVOLVED_IN
60984,37633,INVOLVED_IN
60985,37684,INVOLVED_IN
60986,37685,INVOLVED_IN
60987,37686,INVOLVED_IN
60988,37742,INVOLVED_IN
60989,37743,INVOLVED_IN
60990,37744,INVOLVED_IN
60991,37745,INVOLVED_IN
60992,37746,INVOLVED_IN
60993,37881,INVOLVED_IN
60994,37882,INVOLVED_IN
60995,38002,INVOLVED_IN
60996,38003,INVOLVED_IN
60997,38004,INVOLVED_IN
60998,38005,INVOLVED_IN
60999,38006,INVOLVED_IN
61000,38007,INVOLVED_IN
61001,38008,INVOLVED_IN
61002,38034,INVOLVED_IN
61003,38066,INVOLVED_IN
61004,38067,INVOLVED_IN
61005,38088,INVOLVED_IN
61006,38089,INVOLVED_IN
61007,38090,INVOLVED_IN
61008,38091,INVOLVED_IN
61009,38092,INVOLVED_IN
61010,38119,INVOLVED_IN
61011,38150,INVOLVED_IN
61012,38168,INVOLVED_IN
61013,38169,INVOLVED_IN
61014,38170,INVOLVED_IN
61015,38199,INVOLVED_IN
61016,38200,INVOLVED_IN
61017,38250,INVOLVED_IN
61018,38251,INVOLVED_IN
61019,38252,INVOLVED_IN
61020,38253,INVOLVED_IN
61021,38254,INVOLVED_IN
61022,38255,INVOLVED_IN
61023,38291,INVOLVED_IN
61024,38292,INVOLVED_IN
61025,38293,INVOLVED_IN
61026,38294,INVOLVED_IN
61027,38316,INVOLVED_IN
61028,38317,INVOLVED_IN
61029,38318,INVOLVED_IN
61030,38319,INVOLVED_IN
61031,38320,INVOLVED_IN
61032,38346,INVOLVED_IN
61033,38347,INVOLVED_IN
61034,38348,INVOLVED_IN
61035,38390,INVOLVED_IN
61036,38391,INVOLVED_IN
61037,38392,INVOLVED_IN
61038,38393,INVOLVED_IN
61039,38394,INVOLVED_IN
61040,38395,INVOLVED_IN
61041,38396,INVOLVED_IN
61042,38397,INVOLVED_IN
61043,38398,INVOLVED_IN
61044,38399,INVOLVED_IN
61045,38400,INVOLVED_IN
61046,38401,INVOLVED_IN
61047,38402,INVOLVED_IN
61048,38403,INVOLVED_IN
61049,38404,INVOLVED_IN
61050,38448,INVOLVED_IN
61051,38478,INVOLVED_IN
61052,38479,INVOLVED_IN
61053,38480,INVOLVED_IN
61054,38481,INVOLVED_IN
61055,38482,INVOLVED_IN
61056,38519,INVOLVED_IN
61057,38520,INVOLVED_IN
61058,38542,INVOLVED_IN
61060,37602,INVOLVED_IN
61062,37603,INVOLVED_IN
61063,37604,INVOLVED_IN
61064,37605,INVOLVED_IN
61065,37606,INVOLVED_IN
61066,37607,INVOLVED_IN
61067,37608,INVOLVED_IN
61068,37609,INVOLVED_IN
61069,38629,INVOLVED_IN
61070,38630,INVOLVED_IN
61071,38631,INVOLVED_IN
61072,38632,INVOLVED_IN
61073,38633,INVOLVED_IN
61074,38680,INVOLVED_IN
61075,38744,INVOLVED_IN
61076,38745,INVOLVED_IN
61077,38746,INVOLVED_IN
61078,38771,INVOLVED_IN
61079,38798,INVOLVED_IN
61080,38799,INVOLVED_IN
61081,38862,INVOLVED_IN
61082,38863,INVOLVED_IN
61083,38864,INVOLVED_IN
61084,38865,INVOLVED_IN
61085,38903,INVOLVED_IN
61086,38904,INVOLVED_IN
61087,38905,INVOLVED_IN
61088,38936,INVOLVED_IN
61089,38937,INVOLVED_IN
61090,38963,INVOLVED_IN
61091,38964,INVOLVED_IN
61092,38998,INVOLVED_IN
61093,38999,INVOLVED_IN
61094,39030,INVOLVED_IN
61095,39031,INVOLVED_IN
61096,39106,INVOLVED_IN
61097,39107,INVOLVED_IN
61098,39108,INVOLVED_IN
61099,39137,INVOLVED_IN
61100,39179,INVOLVED_IN
61101,39180,INVOLVED_IN
61102,39209,INVOLVED_IN
61103,39210,INVOLVED_IN
61104,39211,INVOLVED_IN
61105,39212,INVOLVED_IN
61106,39213,INVOLVED_IN
61107,39214,INVOLVED_IN
61108,39215,INVOLVED_IN
61109,39216,INVOLVED_IN
61110,39217,INVOLVED_IN
61111,39246,INVOLVED_IN
61112,39267,INVOLVED_IN
61113,39268,INVOLVED_IN
61114,39313,INVOLVED_IN
61115,39338,INVOLVED_IN
61116,39339,INVOLVED_IN
61117,39362,INVOLVED_IN
61118,39378,INVOLVED_IN
61119,39379,INVOLVED_IN
61120,39380,INVOLVED_IN
61121,39400,INVOLVED_IN
61122,39432,INVOLVED_IN
61123,39433,INVOLVED_IN
61124,39434,INVOLVED_IN
61125,39435,INVOLVED_IN
61126,39436,INVOLVED_IN
61127,39450,INVOLVED_IN
61128,39451,INVOLVED_IN
61129,39452,INVOLVED_IN
61130,39469,INVOLVED_IN
61131,39470,INVOLVED_IN
61132,39523,INVOLVED_IN
61133,39603,INVOLVED_IN
61134,39604,INVOLVED_IN
61135,39605,INVOLVED_IN
61136,39635,INVOLVED_IN
61137,39636,INVOLVED_IN
61138,39667,INVOLVED_IN
61139,39668,INVOLVED_IN
61140,39669,INVOLVED_IN
61141,39697,INVOLVED_IN
61142,39698,INVOLVED_IN
61143,39699,INVOLVED_IN
61144,39700,INVOLVED_IN
61145,39725,INVOLVED_IN
61146,39757,INVOLVED_IN
61147,39758,INVOLVED_IN
61148,39759,INVOLVED_IN
61149,39760,INVOLVED_IN
61150,39783,INVOLVED_IN
61151,39784,INVOLVED_IN
61152,39785,INVOLVED_IN
61153,39835,INVOLVED_IN
61154,39879,INVOLVED_IN
61155,39892,INVOLVED_IN
61156,39893,INVOLVED_IN
61157,39894,INVOLVED_IN
61158,39934,INVOLVED_IN
61159,39935,INVOLVED_IN
61160,39936,INVOLVED_IN
61161,39937,INVOLVED_IN
61162,39938,INVOLVED_IN
61163,39939,INVOLVED_IN
61164,40021,INVOLVED_IN
61165,40022,INVOLVED_IN
61166,40023,INVOLVED_IN
61167,40024,INVOLVED_IN
61168,40025,INVOLVED_IN
61169,40026,INVOLVED_IN
61170,40027,INVOLVED_IN
61171,40028,INVOLVED_IN
61172,40059,INVOLVED_IN
61173,40060,INVOLVED_IN
61174,40061,INVOLVED_IN
61175,40062,INVOLVED_IN
61176,40063,INVOLVED_IN
61177,40064,INVOLVED_IN
61178,40065,INVOLVED_IN
61179,40080,INVOLVED_IN
61180,40081,INVOLVED_IN
61181,40082,INVOLVED_IN
61182,40096,INVOLVED_IN
61183,40119,INVOLVED_IN
61184,40140,INVOLVED_IN
61185,40141,INVOLVED_IN
61186,40195,INVOLVED_IN
61187,40196,INVOLVED_IN
61188,40197,INVOLVED_IN
61189,40198,INVOLVED_IN
61190,40199,INVOLVED_IN
61191,40240,INVOLVED_IN
61192,40241,INVOLVED_IN
61193,40254,INVOLVED_IN
61194,40255,INVOLVED_IN
61195,40270,INVOLVED_IN
61196,40280,INVOLVED_IN
61197,40281,INVOLVED_IN
61198,40329,INVOLVED_IN
61199,40351,INVOLVED_IN
61200,40363,INVOLVED_IN
61201,40368,INVOLVED_IN
61202,40381,INVOLVED_IN
61203,40382,INVOLVED_IN
61204,40383,INVOLVED_IN
61205,40384,INVOLVED_IN
61206,40385,INVOLVED_IN
61207,40386,INVOLVED_IN
61208,40405,INVOLVED_IN
61209,40406,INVOLVED_IN
61210,40442,INVOLVED_IN
61211,40467,INVOLVED_IN
61212,40468,INVOLVED_IN
61213,40469,INVOLVED_IN
61214,40470,INVOLVED_IN
61215,40471,INVOLVED_IN
61216,40472,INVOLVED_IN
61217,40492,INVOLVED_IN
61218,40493,INVOLVED_IN
61219,40494,INVOLVED_IN
61220,40518,INVOLVED_IN
61221,40519,INVOLVED_IN
61222,40520,INVOLVED_IN
61223,40521,INVOLVED_IN
61224,40558,INVOLVED_IN
61226,40587,INVOLVED_IN
61227,40588,INVOLVED_IN
61228,40624,INVOLVED_IN
61229,40625,INVOLVED_IN
61230,40645,INVOLVED_IN
61231,40646,INVOLVED_IN
61232,40647,INVOLVED_IN
61233,40648,INVOLVED_IN
61234,40663,INVOLVED_IN
61235,40664,INVOLVED_IN
61236,40678,INVOLVED_IN
61237,40679,INVOLVED_IN
61238,40684,INVOLVED_IN
61239,40685,INVOLVED_IN
61240,40686,INVOLVED_IN
61241,40697,INVOLVED_IN
61242,40698,INVOLVED_IN
61243,40699,INVOLVED_IN
61244,40706,INVOLVED_IN
61245,40707,INVOLVED_IN
61246,40759,INVOLVED_IN
61247,40764,INVOLVED_IN
61248,40771,INVOLVED_IN
61249,40784,INVOLVED_IN
61250,40822,INVOLVED_IN
61254,40849,INVOLVED_IN
61255,40850,INVOLVED_IN
61257,40868,INVOLVED_IN
61258,40914,INVOLVED_IN
61259,40915,INVOLVED_IN
61260,40934,INVOLVED_IN
61261,40956,INVOLVED_IN
61262,40957,INVOLVED_IN
61263,40958,INVOLVED_IN
61264,40972,INVOLVED_IN
61265,40981,INVOLVED_IN
61266,40982,INVOLVED_IN
61267,41006,INVOLVED_IN
61268,41020,INVOLVED_IN
61269,41021,INVOLVED_IN
61270,41036,INVOLVED_IN
61271,41037,INVOLVED_IN
61272,41038,INVOLVED_IN
61273,41059,INVOLVED_IN
61274,41074,INVOLVED_IN
61275,41075,INVOLVED_IN
61276,41076,INVOLVED_IN
61277,41077,INVOLVED_IN
61278,41093,INVOLVED_IN
61279,41094,INVOLVED_IN
61280,41095,INVOLVED_IN
61281,41114,INVOLVED_IN
61282,41115,INVOLVED_IN
61283,41116,INVOLVED_IN
61284,41117,INVOLVED_IN
61285,41118,INVOLVED_IN
61286,41129,INVOLVED_IN
61287,41130,INVOLVED_IN
61288,41131,INVOLVED_IN
61289,41132,INVOLVED_IN
61290,41133,INVOLVED_IN
61291,41134,INVOLVED_IN
61292,41135,INVOLVED_IN
61293,41136,INVOLVED_IN
61294,41152,INVOLVED_IN
61295,41153,INVOLVED_IN
61296,41178,INVOLVED_IN
61297,41190,INVOLVED_IN
61298,41203,INVOLVED_IN
61299,41204,INVOLVED_IN
61300,41205,INVOLVED_IN
61301,41223,INVOLVED_IN
61302,41224,INVOLVED_IN
61303,41225,INVOLVED_IN
61304,41226,INVOLVED_IN
61305,41227,INVOLVED_IN
61306,41242,INVOLVED_IN
61307,41243,INVOLVED_IN
61308,41270,INVOLVED_IN
61309,41271,INVOLVED_IN
61310,41285,INVOLVED_IN
61311,41306,INVOLVED_IN
61312,41307,INVOLVED_IN
61313,41308,INVOLVED_IN
61314,41346,INVOLVED_IN
61315,41366,INVOLVED_IN
61316,41367,INVOLVED_IN
61317,41368,INVOLVED_IN
61318,41377,INVOLVED_IN
61319,41378,INVOLVED_IN
61320,41379,INVOLVED_IN
61321,41399,INVOLVED_IN
61322,41400,INVOLVED_IN
61323,41401,INVOLVED_IN
61324,41402,INVOLVED_IN
61325,41415,INVOLVED_IN
61326,41416,INVOLVED_IN
61327,41417,INVOLVED_IN
61328,41448,INVOLVED_IN
61329,41449,INVOLVED_IN
61330,41450,INVOLVED_IN
61331,41475,INVOLVED_IN
61332,41476,INVOLVED_IN
61333,41477,INVOLVED_IN
61334,41478,INVOLVED_IN
61335,41479,INVOLVED_IN
61336,41480,INVOLVED_IN
61337,41481,INVOLVED_IN
61338,41497,INVOLVED_IN
61339,41509,INVOLVED_IN
61340,41510,INVOLVED_IN
61341,41511,INVOLVED_IN
61342,41532,INVOLVED_IN
61343,41565,INVOLVED_IN
61344,41566,INVOLVED_IN
61345,41567,INVOLVED_IN
61346,41581,INVOLVED_IN
61347,41582,INVOLVED_IN
61348,41593,INVOLVED_IN
61349,41594,INVOLVED_IN
61350,41609,INVOLVED_IN
61351,41610,INVOLVED_IN
61352,41613,INVOLVED_IN
61353,41642,INVOLVED_IN
61354,41643,INVOLVED_IN
61355,41662,INVOLVED_IN
61356,41663,INVOLVED_IN
61358,41681,INVOLVED_IN
61359,41695,INVOLVED_IN
61360,41696,INVOLVED_IN
61361,41704,INVOLVED_IN
61362,41705,INVOLVED_IN
61363,41706,INVOLVED_IN
61364,41716,INVOLVED_IN
61365,41731,INVOLVED_IN
61366,41744,INVOLVED_IN
61367,41745,INVOLVED_IN
61368,41746,INVOLVED_IN
61369,41747,INVOLVED_IN
61370,41784,INVOLVED_IN
61371,41785,INVOLVED_IN
61372,41786,INVOLVED_IN
61373,41787,INVOLVED_IN
61374,41803,INVOLVED_IN
61375,41804,INVOLVED_IN
61376,41817,INVOLVED_IN
61377,41840,INVOLVED_IN
61378,41841,INVOLVED_IN
61379,41874,INVOLVED_IN
61380,41875,INVOLVED_IN
61381,41942,INVOLVED_IN
61382,41943,INVOLVED_IN
61383,41944,INVOLVED_IN
61384,41945,INVOLVED_IN
61385,41969,INVOLVED_IN
61386,42019,INVOLVED_IN
61387,42049,INVOLVED_IN
61388,42092,INVOLVED_IN
61389,42093,INVOLVED_IN
61390,42094,INVOLVED_IN
61392,42114,INVOLVED_IN
