:START_ID,:END_ID,:TYPE
475,516,KNOWS
569,896,KNOWS
386,1063,KNOWS
343,646,KNOWS
1198,713,KNOWS
403,1308,KNOWS
0,2,KNOWS
1238,772,KNOWS
1122,1118,KNOWS
843,839,KNOWS
926,923,KNOWS
942,938,KNOWS
1017,1013,KNOWS
949,946,KNOWS
806,802,KNOWS
1024,1021,KNOWS
1133,1129,KNOWS
870,867,KNOWS
908,904,KNOWS
1001,997,KNOWS
1084,1080,KNOWS
1076,1073,KNOWS
1063,1061,KNOWS
1046,1043,KNOWS
1092,1088,KNOWS
784,783,KNOWS
1128,1126,KNOWS
914,910,KNOWS
993,989,KNOWS
877,874,KNOWS
863,861,KNOWS
934,930,KNOWS
849,847,KNOWS
1053,1049,KNOWS
985,981,KNOWS
836,832,KNOWS
798,796,KNOWS
1069,1067,KNOWS
977,973,KNOWS
1100,1096,KNOWS
1114,1111,KNOWS
820,816,KNOWS
1009,1005,KNOWS
828,824,KNOWS
1108,1104,KNOWS
1031,1027,KNOWS
885,881,KNOWS
780,776,KNOWS
1057,1055,KNOWS
857,853,KNOWS
955,951,KNOWS
900,896,KNOWS
1039,1035,KNOWS
961,959,KNOWS
969,965,KNOWS
892,888,KNOWS
813,810,KNOWS
792,788,KNOWS
920,917,KNOWS
1226,1118,KNOWS
1271,839,KNOWS
1312,923,KNOWS
1320,938,KNOWS
1166,1013,KNOWS
1134,946,KNOWS
1253,802,KNOWS
1170,1021,KNOWS
1234,1129,KNOWS
1283,867,KNOWS
1301,904,KNOWS
1159,997,KNOWS
1206,1080,KNOWS
1202,1073,KNOWS
1194,1061,KNOWS
1182,1043,KNOWS
1210,1088,KNOWS
1244,783,KNOWS
1230,1126,KNOWS
1304,910,KNOWS
1155,989,KNOWS
1286,874,KNOWS
1279,861,KNOWS
1316,930,KNOWS
1275,847,KNOWS
1186,1049,KNOWS
1151,981,KNOWS
1268,832,KNOWS
1250,796,KNOWS
1198,1067,KNOWS
1148,973,KNOWS
1214,1096,KNOWS
1222,1111,KNOWS
1261,816,KNOWS
1162,1005,KNOWS
1218,1104,KNOWS
1174,1027,KNOWS
1289,881,KNOWS
1242,776,KNOWS
1190,1055,KNOWS
1277,853,KNOWS
1138,951,KNOWS
1297,896,KNOWS
1178,1035,KNOWS
1140,959,KNOWS
1144,965,KNOWS
1293,888,KNOWS
1257,810,KNOWS
1246,788,KNOWS
1308,917,KNOWS
1226,1122,KNOWS
1271,843,KNOWS
1312,926,KNOWS
1320,942,KNOWS
1166,1017,KNOWS
1134,949,KNOWS
1253,806,KNOWS
1234,1133,KNOWS
1283,870,KNOWS
1301,908,KNOWS
1159,1001,KNOWS
1206,1084,KNOWS
1202,1076,KNOWS
1194,1063,KNOWS
1182,1046,KNOWS
1210,1092,KNOWS
1244,784,KNOWS
1230,1128,KNOWS
1304,914,KNOWS
1155,993,KNOWS
1286,877,KNOWS
1279,863,KNOWS
1316,934,KNOWS
1275,849,KNOWS
1186,1053,KNOWS
1151,985,KNOWS
1268,836,KNOWS
1250,798,KNOWS
1198,1069,KNOWS
1148,977,KNOWS
1214,1100,KNOWS
1222,1114,KNOWS
1261,820,KNOWS
1162,1009,KNOWS
1265,828,KNOWS
1218,1108,KNOWS
1174,1031,KNOWS
1289,885,KNOWS
1242,780,KNOWS
1190,1057,KNOWS
1277,857,KNOWS
1138,955,KNOWS
1297,900,KNOWS
1178,1039,KNOWS
1140,961,KNOWS
1144,969,KNOWS
1293,892,KNOWS
1257,813,KNOWS
1246,792,KNOWS
1308,920,KNOWS
917,914,KNOWS
13,9,KNOWS
917,923,KNOWS
20,16,KNOWS
923,910,KNOWS
50,43,KNOWS
923,914,KNOWS
50,47,KNOWS
923,920,KNOWS
47,43,KNOWS
920,910,KNOWS
59,57,KNOWS
920,914,KNOWS
118,114,KNOWS
946,942,KNOWS
118,121,KNOWS
1024,1017,KNOWS
121,114,KNOWS
1021,1017,KNOWS
128,124,KNOWS
1043,1039,KNOWS
159,155,KNOWS
1073,1069,KNOWS
174,170,KNOWS
1111,1104,KNOWS
214,207,KNOWS
1111,1108,KNOWS
214,211,KNOWS
1148,1144,KNOWS
211,207,KNOWS
1159,1155,KNOWS
229,225,KNOWS
1250,1246,KNOWS
249,242,KNOWS
1268,1261,KNOWS
249,246,KNOWS
1268,1265,KNOWS
246,242,KNOWS
1265,1261,KNOWS
314,310,KNOWS
1283,1279,KNOWS
360,353,KNOWS
1283,1286,KNOWS
360,357,KNOWS
1286,1279,KNOWS
357,353,KNOWS
1301,1297,KNOWS
379,369,KNOWS
1320,1316,KNOWS
379,373,KNOWS
379,376,KNOWS
376,369,KNOWS
376,373,KNOWS
373,369,KNOWS
386,382,KNOWS
433,431,KNOWS
468,464,KNOWS
487,483,KNOWS
500,496,KNOWS
509,505,KNOWS
516,512,KNOWS
543,539,KNOWS
562,558,KNOWS
569,565,KNOWS
608,604,KNOWS
608,611,KNOWS
611,604,KNOWS
682,678,KNOWS
706,701,KNOWS
706,705,KNOWS
705,701,KNOWS
713,709,KNOWS
783,776,KNOWS
783,780,KNOWS
813,806,KNOWS
810,806,KNOWS
867,863,KNOWS
874,870,KNOWS
917,910,KNOWS
